,name,price_now,price_before,sale,available,stats,image,link,site,category
142,"ASUS 27"" ProArt PA27AC",8239,,,2,"['2560x1440', 'IPS', '5ms', '1000:1', 'HDR10', 'Speakers', '2xHDMI/2xDP/USB-C']",komplett.no/img/p/800/1113187.jpg,komplett.no/product/1113187/datautstyr/skjermer/skjermer/asus-27-proart-pa27ac?productList=notSet&position=145,komplett,skjermer
143,"LG 27"" 4K skjerm 27UN880-B",6589,,,14,"['3840x2160', 'IPS', '5ms', '1000:1', 'FreeSync', 'HDMI/DP/USB-C(60w)']",komplett.no/img/p/800/1181264.jpg,komplett.no/product/1181264/datautstyr/skjermer/skjermer/lg-27-4k-skjerm-27un880-b?productList=notSet&position=146,komplett,skjermer
144,"Lenovo 27"" skjerm Q27q-1L",3069,,,50,"['2560x1440', 'IPS', '75hz', '4ms', '1000:1', 'FreeSync', 'Speakers', 'HDMI/DP']",komplett.no/img/p/800/1204869.jpg,komplett.no/product/1204869/datautstyr/skjermer/skjermer/lenovo-27-skjerm-q27q-1l?productList=notSet&position=147,komplett,skjermer
145,"Lenovo 32"" 4K skjerm L32p-30",4949,,,31,"['3840x2160', 'IPS', '4ms', '1000:1', 'FreeSync', 'Speakers', 'HDMI/DP/USB-C(75w)']",komplett.no/img/p/800/1204870.jpg,komplett.no/product/1204870/datautstyr/skjermer/skjermer/lenovo-32-4k-skjerm-l32p-30?productList=notSet&position=148,komplett,skjermer
146,"ASUS 34"" Curved gamingskjerm VG34VQL1B",7695,,,13,"['3440x1440', 'VA', '165hz', '1ms', '4000:1', 'HDR400', 'FreeSync', '2xHDMI/2xDP']",komplett.no/img/p/800/1205480.jpg,komplett.no/product/1205480/gaming/gaming-utstyr/gamingskjermer/asus-34-curved-gamingskjerm-vg34vql1b?productList=notSet&position=149,komplett,skjermer
147,"Philips 24"" gamingskjerm  Momentum 24M1N3200VS/00",2415,,,50,"['1920x1080', 'VA', '165hz', '1ms*', '3500:1', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1205678.jpg,komplett.no/product/1205678/gaming/gaming-utstyr/gamingskjermer/philips-24-gamingskjerm-momentum-24m1n3200vs00?productList=notSet&position=150,komplett,skjermer
148,"Philips 27"" gamingskjerm Momentum 27M1N5500ZA/00",4945,,,27,"['2560x1440', 'IPS', '170hz*', '1ms*', '1000:1', 'FreeSync', '2xHDMI/2xDP']",komplett.no/img/p/800/1205679.jpg,komplett.no/product/1205679/gaming/gaming-utstyr/gamingskjermer/philips-27-gamingskjerm-momentum-27m1n5500za00?productList=notSet&position=151,komplett,skjermer
149,"Philips 27"" gamingskjerm Momentum 27M1N3200ZA/00",2995,,,50,"['1920x1080', 'IPS', '165hz', '1ms*', '1100:1', 'Speakers', '2xHDMI/DP']",komplett.no/img/p/800/1205680.jpg,komplett.no/product/1205680/gaming/gaming-utstyr/gamingskjermer/philips-27-gamingskjerm-momentum-27m1n3200za00?productList=notSet&position=152,komplett,skjermer
150,"Philips 27"" gamingskjerm Momentum 27M1N3200VS/00",2855,,,50,"['1920x1080', 'VA', '165hz', '1ms*', '3000:1', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1205683.jpg,komplett.no/product/1205683/gaming/gaming-utstyr/gamingskjermer/philips-27-gamingskjerm-momentum-27m1n3200vs00?productList=notSet&position=153,komplett,skjermer
151,"Philips 32"" 4K Gamingskjerm Momentum 32M1N5800A/00",9345,,,50,"['3840x2160', 'IPS', '144hz', '1ms', '1000:1', 'HDR400', 'G-Sync', 'compatible', '2xHDMI2.1/2xDP']",komplett.no/img/p/800/1205684.jpg,komplett.no/product/1205684/gaming/gaming-utstyr/gamingskjermer/philips-32-4k-gamingskjerm-momentum-32m1n5800a00?productList=notSet&position=154,komplett,skjermer
152,"Philips 32"" gamingskjerm Momentum 32M1N5500VS/00",4395,,,50,"['2560x1440', 'VA', '165hz*', '1ms', '3000:1', 'FreeSync', '2xHDMI/2xDP']",komplett.no/img/p/800/1205685.jpg,komplett.no/product/1205685/gaming/gaming-utstyr/gamingskjermer/philips-32-gamingskjerm-momentum-32m1n5500vs00?productList=notSet&position=155,komplett,skjermer
153,"Philips 27"" gamingskjerm Momentum 27M1N3500LS/00",3295,,,50,"['2560x1440', 'VA', '144hz', '1ms', '4000:1', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1205687.jpg,komplett.no/product/1205687/gaming/gaming-utstyr/gamingskjermer/philips-27-gamingskjerm-momentum-27m1n3500ls00?productList=notSet&position=156,komplett,skjermer
154,"LG 27"" 4K skjerm 27UP850-W",6259,,,44,"['3840x2160', 'IPS', '5ms', '1000:1', 'HDR10', 'Speakers', '2xHDMI/DP/USB-C(60w)']",komplett.no/img/p/800/1183889.jpg,komplett.no/product/1183889/datautstyr/skjermer/skjermer/lg-27-4k-skjerm-27up850-w?productList=notSet&position=157,komplett,skjermer
155,"ASUS 28"" 4K gamingskjerm VG28UQL1A",8789,,,50,"['3840x2160', 'IPS', '144hz', '1ms', '1000:1', 'HDR400', 'G-Sync', 'compatible', '2xHDMI2.1/DP']",komplett.no/img/p/800/1192580.jpg,komplett.no/product/1192580/gaming/gaming-utstyr/gamingskjermer/asus-28-4k-gamingskjerm-vg28uql1a?productList=notSet&position=158,komplett,skjermer
156,"Samsung 27"" gamingskjerm 27AG324",2495,,,50,"['1920x1080', 'VA', '165hz', '1ms*', '3000:1', 'FreeSync', 'HDMI/DP']",komplett.no/img/p/800/1204617.jpg,komplett.no/product/1204617/gaming/gaming-utstyr/gamingskjermer/samsung-27-gamingskjerm-27ag324?productList=notSet&position=159,komplett,skjermer
