,name,price_now,price_before,sale,available,stats,image,link,site,category
26,MSI GeForce RTX 3080 Ti GAMING X TRIO,16190,,,0,"['Skjermkort', 'PCI-Express', '4.0', '12GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1186665.jpg,komplett.no/product/1186665/datautstyr/pc-komponenter/skjermkort/msi-geforce-rtx-3080-ti-gaming-x-trio?productList=notSet&position=46,komplett,skjermkort
27,ASUS Radeon RX 6600 Dual,4749,,,50,"['Skjermkort', 'PCI-E', '4.0', '8GB', 'GDDR6']",komplett.no/img/p/800/1192751.jpg,komplett.no/product/1192751/datautstyr/pc-komponenter/skjermkort/asus-radeon-rx-6600-dual?productList=notSet&position=47,komplett,skjermkort
28,ZOTAC GeForce RTX 3090 Trinity OC,22999,,,5,"['Skjermkort', 'PCI-Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1178554.jpg,komplett.no/product/1178554/datautstyr/pc-komponenter/skjermkort/zotac-geforce-rtx-3090-trinity-oc?productList=notSet&position=52,komplett,skjermkort
29,ASUS GeForce RTX 3080 ROG Strix OC V2,11590,,,50,"['Skjermkort', 'PCI-Express', '4.0', '10GB', 'GDDR6X', 'Ampere', 'LHR']",komplett.no/img/p/800/1189233.jpg,komplett.no/product/1189233/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-3080-rog-strix-oc-v2?productList=notSet&position=53,komplett,skjermkort
30,XFX Radeon RX 6600 XT SWFT210,4699,,,40,"['Skjermkort', 'PCI', 'Express', '4.0', '8GB', 'GDDR6']",komplett.no/img/p/800/1191482.jpg,komplett.no/product/1191482/datautstyr/pc-komponenter/skjermkort/xfx-radeon-rx-6600-xt-swft210?productList=notSet&position=54,komplett,skjermkort
31,MSI GeForce RTX 3070 Ti SUPRIM X,10190,,,10,"['Skjermkort', 'PCI-Express', '4.0', '8GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1186913.jpg,komplett.no/product/1186913/datautstyr/pc-komponenter/skjermkort/msi-geforce-rtx-3070-ti-suprim-x?productList=notSet&position=56,komplett,skjermkort
32,ASUS Radeon RX 6900 XT TUF OC,13990,,,18,"['Skjermkort', 'PCI-Express', '4.0', '16GB', 'GDDR6', 'Big', 'Navi']",komplett.no/img/p/800/1176558.jpg,komplett.no/product/1176558/datautstyr/pc-komponenter/skjermkort/asus-radeon-rx-6900-xt-tuf-oc?productList=notSet&position=57,komplett,skjermkort
33,Gainward GeForce RTX 3080 Ti Phoenix,17990,,,44,"['Skjermkort', 'PCI-Express', '4.0', '12GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1187966.jpg,komplett.no/product/1187966/datautstyr/pc-komponenter/skjermkort/gainward-geforce-rtx-3080-ti-phoenix?productList=notSet&position=58,komplett,skjermkort
34,MSI GeForce RTX 3080 Ti SUPRIM X,20479,,,10,"['Skjermkort', 'PCI-Express', '4.0', '12GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1186666.jpg,komplett.no/product/1186666/datautstyr/pc-komponenter/skjermkort/msi-geforce-rtx-3080-ti-suprim-x?productList=notSet&position=59,komplett,skjermkort
35,MSI Radeon RX 6800 GAMING X TRIO,9249,,,6,"['Skjermkort', 'PCI-Express', '4.0', '16GB', 'GDDR6', 'Big', 'Navi']",komplett.no/img/p/800/1175822.jpg,komplett.no/product/1175822/datautstyr/pc-komponenter/skjermkort/msi-radeon-rx-6800-gaming-x-trio?productList=notSet&position=63,komplett,skjermkort
36,MSI GeForce RTX 3090 GAMING X TRIO,21990,,,11,"['Skjermkort', 'PCI-Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1168378.jpg,komplett.no/product/1168378/datautstyr/pc-komponenter/skjermkort/msi-geforce-rtx-3090-gaming-x-trio?productList=notSet&position=64,komplett,skjermkort
37,ASUS GeForce RTX 3090 ROG Strix OC White,22490,,,1,"['Skjermkort', 'PCI-Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1176245.jpg,komplett.no/product/1176245/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-3090-rog-strix-oc-white?productList=notSet&position=65,komplett,skjermkort
38,ZOTAC GeForce RTX 3070 Ti AMP HOLO,9599,,,37,"['Skjermkort', 'PCI-Express', '4.0', '8GB', 'GDDR6', 'Ampere']",komplett.no/img/p/800/1187741.jpg,komplett.no/product/1187741/datautstyr/pc-komponenter/skjermkort/zotac-geforce-rtx-3070-ti-amp-holo?productList=notSet&position=66,komplett,skjermkort
39,XFX Radeon RX 6600 SWFT 210,3999,,,50,"['Skjermkort', 'PCI-E', '4.0', '8GB', 'GDDR6']",komplett.no/img/p/800/1197029.jpg,komplett.no/product/1197029/datautstyr/pc-komponenter/skjermkort/xfx-radeon-rx-6600-swft-210?productList=notSet&position=67,komplett,skjermkort
40,ASUS Geforce RTX 3050 DUAL OC,4299,,,0,"['Skjermkort', 'PCI', 'Express', '4.0', '8GB', 'GDDR6', 'Ampere']",komplett.no/img/p/800/1205646.jpg,komplett.no/product/1205646/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-3050-dual-oc?productList=notSet&position=69,komplett,skjermkort
41,ZOTAC GeForce RTX 3090 Arctic Storm,19999,,,20,"['Skjermkort', 'PCI-Express', '4.0', '24GB', 'GDDR6X']",komplett.no/img/p/800/1188583.jpg,komplett.no/product/1188583/datautstyr/pc-komponenter/skjermkort/zotac-geforce-rtx-3090-arctic-storm?productList=notSet&position=70,komplett,skjermkort
42,ASUS GeForce RTX 3090 ROG Strix OC,22490,,,9,"['Skjermkort', 'PCI-Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1168438.jpg,komplett.no/product/1168438/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-3090-rog-strix-oc?productList=notSet&position=71,komplett,skjermkort
43,Gainward GeForce RTX 3090 Phoenix,27089,,,0,"['Skjermkort', 'PCI-Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1168126.jpg,komplett.no/product/1168126/datautstyr/pc-komponenter/skjermkort/gainward-geforce-rtx-3090-phoenix?productList=notSet&position=73,komplett,skjermkort
44,Palit GeForce RTX 3090 GameRock,25999,,,0,"['Skjermkort', 'PCI-Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1171802.jpg,komplett.no/product/1171802/datautstyr/pc-komponenter/skjermkort/palit-geforce-rtx-3090-gamerock?productList=notSet&position=75,komplett,skjermkort
45,ASUS Radeon RX 6700 XT ROG Strix OC,9999,,,4,"['Skjermkort', 'PCI-Express', '4.0', '12GB', 'GDDR6', 'RDNA2']",komplett.no/img/p/800/1181812.jpg,komplett.no/product/1181812/datautstyr/pc-komponenter/skjermkort/asus-radeon-rx-6700-xt-rog-strix-oc?productList=notSet&position=77,komplett,skjermkort
46,PNY Quadro RTX 4000,11790,,,1,"['PCI-Express', 'x16', 'Gen', '3.0', '8', 'GB', 'GDDR6X', '256-bit', 'SLI', 'HDCP', '2.2', 'HEVC', '+', 'HDMI', '2.0b', 's']",komplett.no/img/p/800/1120128.jpg,komplett.no/product/1120128/datautstyr/pc-komponenter/skjermkort/pny-quadro-rtx-4000?productList=notSet&position=80,komplett,skjermkort
47,Palit GeForce RTX 3090 GamingPro,26879,,,6,"['Skjermkort', 'PCI-Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1168127.jpg,komplett.no/product/1168127/datautstyr/pc-komponenter/skjermkort/palit-geforce-rtx-3090-gamingpro?productList=notSet&position=81,komplett,skjermkort
48,Palit GeForce RTX 3070 Jetstream,8699,,,50,"['Skjermkort', 'PCI-Express', '4.0', '8GB', 'GDDR6', 'Ampere', 'LHR']",komplett.no/img/p/800/1175239.jpg,komplett.no/product/1175239/datautstyr/pc-komponenter/skjermkort/palit-geforce-rtx-3070-jetstream?productList=notSet&position=82,komplett,skjermkort
49,Gigabyte Radeon RX 6800 GAMING OC,10590,,,22,"['Skjermkort', 'PCI-Express', '4.0', '16GB', 'GDDR6', 'Big', 'Navi']",komplett.no/img/p/800/1175707.jpg,komplett.no/product/1175707/datautstyr/pc-komponenter/skjermkort/gigabyte-radeon-rx-6800-gaming-oc?productList=notSet&position=83,komplett,skjermkort
50,Gigabyte Radeon RX 6700 XT Eagle OC,8699,,,7,"['Skjermkort', 'PCie', '4.0', '12GB', 'GDDR6', 'Boost', 'Clock:', 'opptil', '2620', 'MHz']",komplett.no/img/p/800/1207206.jpg,komplett.no/product/1207206/datautstyr/pc-komponenter/skjermkort/gigabyte-radeon-rx-6700-xt-eagle-oc?productList=notSet&position=85,komplett,skjermkort
51,MSI GeForce RTX 3090 Ti GAMING X TRIO,24490,,,4,"['Skjermkort', 'PCI', 'Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1212425.jpg,komplett.no/product/1212425/datautstyr/pc-komponenter/skjermkort/msi-geforce-rtx-3090-ti-gaming-x-trio?productList=notSet&position=87,komplett,skjermkort
52,MSI GeForce RTX 3090 Ti SUPRIM X,24490,,,3,"['Skjermkort', 'PCI', 'Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1212426.jpg,komplett.no/product/1212426/datautstyr/pc-komponenter/skjermkort/msi-geforce-rtx-3090-ti-suprim-x?productList=notSet&position=88,komplett,skjermkort
53,ZOTAC GeForce RTX 3090 Ti AMP Extreme HOLO,23990,,,6,"['Skjermkort', 'PCI', 'Express', '4.0', '24GB', 'GDDR6X', 'Ampere']",komplett.no/img/p/800/1212483.jpg,komplett.no/product/1212483/datautstyr/pc-komponenter/skjermkort/zotac-geforce-rtx-3090-ti-amp-extreme-holo?productList=notSet&position=89,komplett,skjermkort
54,Sapphire Radeon RX6750XT NITRO+,7899,,,5,"['RDNA2', 'gaming', 'GPU', '96MB', 'cache', '12GB', 'GDDR6', 'PCIe', '4.0']",komplett.no/img/p/800/1212517.jpg,komplett.no/product/1212517/datautstyr/pc-komponenter/skjermkort/sapphire-radeon-rx6750xt-nitro?productList=notSet&position=90,komplett,skjermkort
55,Sapphire Radeon RX6650XT PULSE,5669,,,8,"['RDNA2', 'gaming', 'GPU', '32MB', 'cache', '8GB', 'GDDR6', 'PCIe', '4.0']",komplett.no/img/p/800/1212519.jpg,komplett.no/product/1212519/datautstyr/pc-komponenter/skjermkort/sapphire-radeon-rx6650xt-pulse?productList=notSet&position=92,komplett,skjermkort
56,Sapphire Radeon RX6650XT NITRO+,5899,,,7,"['RDNA2', 'gaming', 'GPU', '32MB', 'cache', '8GB', 'GDDR6', 'PCIe', '4.0']",komplett.no/img/p/800/1212521.jpg,komplett.no/product/1212521/datautstyr/pc-komponenter/skjermkort/sapphire-radeon-rx6650xt-nitro?productList=notSet&position=93,komplett,skjermkort
57,Sapphire Radeon RX 6750 XT PULSE,7599,,,6,"['RDNA2', 'gaming', 'GPU', '96MB', 'cache', '12GB', 'GDDR6', 'PCIe', '4.0']",komplett.no/img/p/800/1212522.jpg,komplett.no/product/1212522/datautstyr/pc-komponenter/skjermkort/sapphire-radeon-rx-6750-xt-pulse?productList=notSet&position=94,komplett,skjermkort
