,name,price_now,price_before,sale,available,stats,image,link,site,category
189,NZXT Aer RGB2 120mm Vifte Starter Pack Hvit,869.0,1090.0,True,21,"['3x', 'Aer', 'RGB', '2', '120mm', 'vifter', 'med', 'Vifte', 'Kontroller']",komplett.no/img/p/800/1192813.jpg,komplett.no/product/1192813/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/nzxt-aer-rgb2-120mm-vifte-starter-pack-hvit?productList=notSet&position=190,komplett,vannkjoeling
190,Corsair iCUE ML140 RGB ELITE Premium 140mm Magnetic Levitation Vifter,799.0,1090.0,True,9,"['2x', '140mm', 'x', '25mm', '400', '–', '1600', 'RPM', '±10%', '10', '–', '31.8', 'dBA']",komplett.no/img/p/800/1201318.jpg,komplett.no/product/1201318/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-icue-ml140-rgb-elite-premium-140mm-magnetic-levitation-vifter?productList=notSet&position=191,komplett,vannkjoeling
191,Corsair iCUE SP140 RGB ELITE Hvit Vifte 2pk,649.0,1090.0,True,2,"['140mm', 'x', '25mm', '300', '-', '1200', '±10%', 'RPM', '27', 'dBA']",komplett.no/img/p/800/1189292.jpg,komplett.no/product/1189292/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-icue-sp140-rgb-elite-hvit-vifte-2pk?productList=notSet&position=192,komplett,vannkjoeling
192,NZXT Aer RGB2 140mm Vifte Starter Pack Hvit,499.0,619.0,True,24,"['2x', 'Aer', 'RGB', '2', '140mm', 'vifter', 'med', 'Vifte', 'Kontroller']",komplett.no/img/p/800/1192816.jpg,komplett.no/product/1192816/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/nzxt-aer-rgb2-140mm-vifte-starter-pack-hvit?productList=notSet&position=193,komplett,vannkjoeling
193,"Corsair M.2 SSD Vannblokkering, XM2 (2280)",349.0,499.0,True,3,"['Utvid', 'de', 'lavere', 'temperaturene', 'på', 'den', 'tilpassede', 'kjølesløyfen', 'til', 'en', 'høyhastighet']",komplett.no/img/p/800/1185161.jpg,komplett.no/product/1185161/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vannkjoeling/corsair-m2-ssd-vannblokkering-xm2-2280?productList=notSet&position=194,komplett,vannkjoeling
194,"NZXT Aer RGB 2, Hvit",249.0,299.0,True,50,"['Kabinettvifte140mm', '500', '-', '1500', '±', '300RPM', '22', '-', '33', 'dBA']",komplett.no/img/p/800/1192815.jpg,komplett.no/product/1192815/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/nzxt-aer-rgb-2-hvit?productList=notSet&position=195,komplett,vannkjoeling
195,"NZXT Aer RGB 2, Hvit",229.0,299.0,True,47,"['Kabinettvifte120mm', '500', '-', '1500', '±', '300RPM', '22', '-', '33', 'dBA']",komplett.no/img/p/800/1192812.jpg,komplett.no/product/1192812/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/nzxt-aer-rgb-2-hvit?productList=notSet&position=196,komplett,vannkjoeling
196,Corsair ML120 ELITE Premium 120mm Magnetic Levitation Vifte (blaa),229.0,299.0,True,19,"['120mm', 'x', '25mm', '450', '–', '2000', 'RPM', '±10%', '10', '-', '30.4dBA']",komplett.no/img/p/800/1201312.jpg,komplett.no/product/1201312/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ml120-elite-premium-120mm-magnetic-levitation-vifte-blaa?productList=notSet&position=197,komplett,vannkjoeling
197,Corsair iCUE ML120 LED ELITE Premium 120mm Magnetic Levitation Vifte,229.0,299.0,True,12,"['120mm', 'x', '25mm', '450', '–', '2000', 'RPM', '±10%', '10', '-', '30.4dBA', 'Rød']",komplett.no/img/p/800/1201314.jpg,komplett.no/product/1201314/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-icue-ml120-led-elite-premium-120mm-magnetic-levitation-vifte?productList=notSet&position=198,komplett,vannkjoeling
198,Corsair iCUE ML140 LED ELITE Premium 140mm Magnetic Levitation Vifte,199.0,229.0,True,18,"['140mm', 'x', '25mm', '400', '–', '1600', 'RPM', '±10%', '10', '–', '31.8', 'dBA', 'Blå']",komplett.no/img/p/800/1201310.jpg,komplett.no/product/1201310/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-icue-ml140-led-elite-premium-140mm-magnetic-levitation-vifte?productList=notSet&position=199,komplett,vannkjoeling
199,Cooler Master ICE Fusion V2,119.0,259.0,True,50,['AD60-3/Gray/Can/40g/TRAY'],komplett.no/img/p/800/1187692.jpg,komplett.no/product/1187692/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/cooler-master-ice-fusion-v2?productList=notSet&position=200,komplett,vannkjoeling
200,Corsair iCUE ML140 LED ELITE Premium 140mm Magnetic Levitation Vifte,129.0,179.0,True,6,"['140mm', 'x', '25mm', '400', '–', '1600', 'RPM', '±10%', '10', '–', '31.8', 'dBA', 'Rød']",komplett.no/img/p/800/1201315.jpg,komplett.no/product/1201315/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-icue-ml140-led-elite-premium-140mm-magnetic-levitation-vifte?productList=notSet&position=201,komplett,vannkjoeling
201,Be Quiet! TR4 mounting kit,59.0,99.0,True,50,"['Kompatibel', 'med', 'AMD', 'sTRX4', '/', 'TR4', 'veldig', 'enkel', 'å', 'installere']",komplett.no/img/p/800/1200200.jpg,komplett.no/product/1200200/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/tilbehoer/be-quiet-tr4-mounting-kit?productList=notSet&position=202,komplett,vannkjoeling
202,Cooler Master MA624 LGA1700 bracket,49.0,99.0,True,3,"['LGA1700', 'bracket', 'for', 'MA624', 'Stealth']",komplett.no/img/p/800/1206596.jpg,komplett.no/product/1206596/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/tilbehoer/cooler-master-ma624-lga1700-bracket?productList=notSet&position=203,komplett,vannkjoeling
203,NZXT AER RGB2 140mm Single,289.0,,,5,"['RGB', 'Fan', 'for', 'HUE', '2', 'Powered', 'by', 'CAM']",komplett.no/img/p/800/1122261.jpg,komplett.no/product/1122261/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/nzxt-aer-rgb2-140mm-single?productList=notSet&position=204,komplett,vannkjoeling
204,Corsair Hydro X Series XL5 Performance Coolant 1L Gronn,314.0,,,3,"['Gjennomsiktig', 'grønn', 'kjøleveske', '1', 'liter']",komplett.no/img/p/800/1185167.jpg,komplett.no/product/1185167/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vannkjoeling/corsair-hydro-x-series-xl5-performance-coolant-1l-groenn?productList=notSet&position=205,komplett,vannkjoeling
205,Noctua NF-A20 PWM 200mm Vifte,349.0,,,0,"['200', 'x', '200', 'x', '30', 'mm', '800RPM', '~146.9', 'm³/h', '~18.1', 'dBA', '4-Pin', 'PWM']",komplett.no/img/p/800/980763.jpg,komplett.no/product/980763/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a20-pwm-200mm-vifte?productList=notSet&position=206,komplett,vannkjoeling
206,Cooler Master Hyper 212 Black Edition,499.0,,,50,"['LGA115x/1700/2011/2011-3/2066', 'AM2/AM3/AM4', '800~2000', 'RPM', 'prosessorkjøler']",komplett.no/img/p/800/1204784.jpg,komplett.no/product/1204784/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/cooler-master-hyper-212-black-edition?productList=notSet&position=207,komplett,vannkjoeling
207,Cooler Master Hyper 212 EVO V2 CPU Kjoler,449.0,,,50,"['120mm', 'LGA2066', 'LGA2011-v3', 'LGA2011', 'AM4', 'AM3+', 'AM3']",komplett.no/img/p/800/1182677.jpg,komplett.no/product/1182677/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/cooler-master-hyper-212-evo-v2-cpu-kjoeler?productList=notSet&position=208,komplett,vannkjoeling
208,Noctua NH-U12S 120mm CPU Kjoler,1249.0,,,1,"['LGA3647', '120x120x25mm', '450~2000', 'RPM', '845~1021', 'm³/h', '188~226', 'dBA', '4-', 'pin']",komplett.no/img/p/800/1079712.jpg,komplett.no/product/1079712/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/noctua-nh-u12s-120mm-cpu-kjoeler?productList=notSet&position=209,komplett,vannkjoeling
209,Be Quiet! Dark Rock Pro TR4 CPU Kjoler,999.0,,,11,"['Designet', 'for', 'AMD', 'sTRX4', 'og', 'TR4', 'med', 'opptil', '32', 'kjerner']",komplett.no/img/p/800/1200203.jpg,komplett.no/product/1200203/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/be-quiet-dark-rock-pro-tr4-cpu-kjoeler?productList=notSet&position=210,komplett,vannkjoeling
210,Be Quiet! Shadow Rock Slim 2 CPU Kjoler,559.0,,,4,"['AM4', '/', 'AM3(+)', '1200', '/', '2066', '/', '1150', '/', '1151', '/', '1155', '/', '2011(-3)', 'Square', 'ILM']",komplett.no/img/p/800/1200213.jpg,komplett.no/product/1200213/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/be-quiet-shadow-rock-slim-2-cpu-kjoeler?productList=notSet&position=211,komplett,vannkjoeling
211,Be Quiet! Dark Rock TF 2 CPU Kjoler,899.0,,,3,"['AM4', '/', 'AM3(+)', '1200', '/', '2066', '/', '1150', '/', '1151', '/', '1155', '/', '2011(-3)', 'Square', 'ILM']",komplett.no/img/p/800/1200225.jpg,komplett.no/product/1200225/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/be-quiet-dark-rock-tf-2-cpu-kjoeler?productList=notSet&position=212,komplett,vannkjoeling
212,Be Quiet! Shadow Rock 3 White CPU Kjoler,639.0,,,2,"['AM3(+)', '/', 'AM4', '1150', '/', '1151', '/', '1155', '/', '1200', '/', '2011(-3)', 'square', 'ILM', '/', '2066']",komplett.no/img/p/800/1200227.jpg,komplett.no/product/1200227/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/be-quiet-shadow-rock-3-white-cpu-kjoeler?productList=notSet&position=213,komplett,vannkjoeling
213,Cooler Master Hyper 212 RGB Black Edt,549.0,,,50,"['115x/2011/2011-3/2066', 'AM2/AM3/AM4', '650~2000', 'RPM65', 'CFM', '8-30', 'dBA']",komplett.no/img/p/800/1179375.jpg,komplett.no/product/1179375/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/cooler-master-hyper-212-rgb-black-edt?productList=notSet&position=214,komplett,vannkjoeling
214,Be Quiet! Pure Rock Slim 2 CPU Kjoler,419.0,,,26,"['AM3(+)', '/', 'AM4', '1150', '/', '1151', '/', '1155', '/', '1200']",komplett.no/img/p/800/1200237.jpg,komplett.no/product/1200237/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/be-quiet-pure-rock-slim-2-cpu-kjoeler?productList=notSet&position=215,komplett,vannkjoeling
215,Be Quiet! Dark Rock Pro 4 CPU Kjoler,999.0,,,0,"['AM2(+)', '/', 'AM3(+)', '/', 'AM4', '/', 'FM1', '/', 'FM2(+)', '1150', '/', '1151', '/', '1155', '/', '1156', '/', '1200', '/', '1366', '/']",komplett.no/img/p/800/1200214.jpg,komplett.no/product/1200214/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/be-quiet-dark-rock-pro-4-cpu-kjoeler?productList=notSet&position=216,komplett,vannkjoeling
216,Cooler Master MasterFan MF120 Halo,249.0,,,0,"['120x120x25mm', '650-1800', 'RPM', '±10%', '47.2', 'CFM', '6-30', 'dBA', '4-Pin', '(PWM)', 'ARGB', 'LED']",komplett.no/img/p/800/1154900.jpg,komplett.no/product/1154900/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/cooler-master-masterfan-mf120-halo?productList=notSet&position=217,komplett,vannkjoeling
217,Corsair QL120 RGB 120mm Vifte,289.0,,,0,"['120x120x25mm', 'RGB', '1500', '±10%', 'RPM']",komplett.no/img/p/800/1149594.jpg,komplett.no/product/1149594/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ql120-rgb-120mm-vifte?productList=notSet&position=218,komplett,vannkjoeling
218,Cooler Master MasterGel Pro,129.0,,,0,"['CPU', 'kjølepasta', '1.5', 'gram', '8', 'W/m.k']",komplett.no/img/p/800/1135150.jpg,komplett.no/product/1135150/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/kjoelepasta/cooler-master-mastergel-pro?productList=notSet&position=219,komplett,vannkjoeling
219,Fractal Design Dynamic GP-14 140mm Vifte,199.0,,,0,"['140', 'x', '140', 'x', '25', 'mm', '1000', 'RPM', '68.4', 'CFM', '18.9', 'dBA', '3-pin', 'Hvit']",komplett.no/img/p/800/836973.jpg,komplett.no/product/836973/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/fractal-design-dynamic-gp-14-140mm-vifte?productList=notSet&position=220,komplett,vannkjoeling
220,Cooler Master MasterFan MF120 Halo 3in1,409.0,,,0,"['120x120x25mm', '650-1800', 'RPM', '±10%', '47.2', 'CFM', '6-30', 'dBA', '4-Pin', '(PWM)', 'ARGB', 'LED']",komplett.no/img/p/800/1154903.jpg,komplett.no/product/1154903/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/cooler-master-masterfan-mf120-halo-3in1?productList=notSet&position=221,komplett,vannkjoeling
221,Noctua NF-P12 PWM 120mm Vifte,219.0,,,0,"['120', 'x', '120', 'x', '25', 'mm', '300~1500', 'RPM', '63.4~92.3', 'm³/h', '126~198dBA', '4-pin', 'PWM']",komplett.no/img/p/800/890850.jpg,komplett.no/product/890850/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-p12-pwm-120mm-vifte?productList=notSet&position=222,komplett,vannkjoeling
222,Noctua NF-A14 FLX 140mm Vifte,279.0,,,0,"['140', 'x', '140', 'x', '25', 'mm', '900~1200', 'RPM', '88.7~115.5', 'm³/h', '13.8~19.2', 'dBA', '3-Pin']",komplett.no/img/p/800/770801.jpg,komplett.no/product/770801/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a14-flx-140mm-vifte?productList=notSet&position=223,komplett,vannkjoeling
223,Noctua NF-P14s Redux 1200 PWM 140mm,189.0,,,0,"['140', 'x', '140', 'x', '25', 'mm', '350~1200', 'RPM', '~110.3m³/h', '~19.6', 'dBA', '4-Pin', 'PWM']",komplett.no/img/p/800/816916.jpg,komplett.no/product/816916/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-p14s-redux-1200-pwm-140mm?productList=notSet&position=224,komplett,vannkjoeling
224,Fractal Design Dynamic GP-12 120mm Vifte,169.0,,,0,"['120', 'x', '120', 'x', '25', 'mm', '1200', 'RPM', '52.3', 'CFM', '19.4', 'dBA', '3-pin', 'Hvit']",komplett.no/img/p/800/836972.jpg,komplett.no/product/836972/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/fractal-design-dynamic-gp-12-120mm-vifte?productList=notSet&position=225,komplett,vannkjoeling
225,Phanteks SK 120 DRGB PWM Fan 3 Pack,269.0,,,0,"['120mm', '4', 'Pin', 'PWM', 'Fan', 'D-RGB', '3-', 'Pack']",komplett.no/img/p/800/1167846.jpg,komplett.no/product/1167846/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/phanteks-sk-120-drgb-pwm-fan-3-pack?productList=notSet&position=226,komplett,vannkjoeling
226,Noctua NF-A9x14 PWM 92mm Vifte,199.0,,,0,"['92', 'x', '92', 'x', '14', 'mm', '1700~2200', 'RPM', '38.1~50.5', 'm³/h', '13.5~19.2', 'dBA', '4-Pin', 'PWM']",komplett.no/img/p/800/770805.jpg,komplett.no/product/770805/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a9x14-pwm-92mm-vifte?productList=notSet&position=227,komplett,vannkjoeling
227,"Corsair ML140 PRO, 140mm Vifte",229.0,,,0,"['Magnetic', 'Levitation', 'Fan', '140x140x25mm', '400~2000', 'RPM', '20~97', 'CFM', '16-37dBA', '4-pin']",komplett.no/img/p/800/892448.jpg,komplett.no/product/892448/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ml140-pro-140mm-vifte?productList=notSet&position=228,komplett,vannkjoeling
228,Fractal Design R3 140mm Silent Vifte,139.0,,,0,"['140', 'x', '140', 'x', '25', 'mm', '1000', 'RPM', '56.1', 'CFM', '21.6', 'dBA', '3-pin', 'Hvit']",komplett.no/img/p/800/836971.jpg,komplett.no/product/836971/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/fractal-design-r3-140mm-silent-vifte?productList=notSet&position=229,komplett,vannkjoeling
229,Corsair LL120 RGB 120mm Vifte,299.0,,,0,"['120', 'x', '120', 'x', '25', 'mm', '1500', 'RPM', '43.25cfm', '24.8dBa', '4-pin']",komplett.no/img/p/800/964142.jpg,komplett.no/product/964142/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ll120-rgb-120mm-vifte?productList=notSet&position=230,komplett,vannkjoeling
230,Noctua NF-A8 FLX 80mm Vifte,199.0,,,0,"['80', 'x', '80', 'x', '25', 'mm', '1200~2000', 'RPM', '289~504', 'm³/h', '79~', '161', 'dBA', '3-pin']",komplett.no/img/p/800/825465.jpg,komplett.no/product/825465/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a8-flx-80mm-vifte?productList=notSet&position=231,komplett,vannkjoeling
231,Noctua NM-AM4 CPU Mounting Kit,139.0,,,0,"['AM4', 'kit']",komplett.no/img/p/800/914745.jpg,komplett.no/product/914745/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/tilbehoer/noctua-nm-am4-cpu-mounting-kit?productList=notSet&position=232,komplett,vannkjoeling
232,Noctua NF-S12A ULN 120mm Vifte,219.0,,,0,"['120x', '120', 'x', '25', 'mm', '600~800', 'RPM', '575~743m³/h', '6.7~8.6', 'dBA', '3-Pin']",komplett.no/img/p/800/779024.jpg,komplett.no/product/779024/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-s12a-uln-120mm-vifte?productList=notSet&position=233,komplett,vannkjoeling
233,Noctua NF-A6x25 FLX 60mm Vifte,169.0,,,0,"['60', 'x', '60', 'x', '25', 'mm', '1600~3000', 'RPM', '16.7~29.2', 'm³/h', '8.2~19.3', 'dBA', '3-Pin']",komplett.no/img/p/800/770800.jpg,komplett.no/product/770800/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a6x25-flx-60mm-vifte?productList=notSet&position=234,komplett,vannkjoeling
234,Noctua NF-S12A FLX 120mm Vifte,229.0,,,0,"['120x', '120', 'x', '25', 'mm', '700~1200', 'RPM', '65.8~107.5', 'm³/h', '74~178', 'dBA', '3-Pin']",komplett.no/img/p/800/779025.jpg,komplett.no/product/779025/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-s12a-flx-120mm-vifte?productList=notSet&position=235,komplett,vannkjoeling
235,Noctua NF-A14 iPPC-3000 PWM 140mm Vifte,329.0,,,0,"['140', 'x', '140', 'x', '25', 'mm', '800~3000', 'RPM', '~269.3', 'm³/h', '~41.3', 'dBA', '4-Pin', 'PWM']",komplett.no/img/p/800/816910.jpg,komplett.no/product/816910/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a14-ippc-3000-pwm-140mm-vifte?productList=notSet&position=236,komplett,vannkjoeling
236,Noctua NH-U14S 140mm CPU Kjoler,849.0,1149.0,True,2,"['140x150x25mm', '300~1500', 'RPM', '1402', 'm³/h', '246', 'dBA', '4-pin']",komplett.no/img/p/800/1079711.jpg,komplett.no/product/1079711/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/noctua-nh-u14s-140mm-cpu-kjoeler?productList=notSet&position=237,komplett,vannkjoeling
237,Be Quiet! Shadow Rock LP CPU Kjoler,619.0,,,14,"['AM2(+)', '/', 'AM3(+)', '/', 'AM4', '/', 'FM1', '/', 'FM2(+)', '115X', '/', '1200', '/', '1366', '/', 'LGA2011', 'Square', 'ILM']",komplett.no/img/p/800/1200204.jpg,komplett.no/product/1200204/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/be-quiet-shadow-rock-lp-cpu-kjoeler?productList=notSet&position=238,komplett,vannkjoeling
238,Noctua NH-U14S TR4-SP3 CPU Kjoler,999.0,,,0,"['AMD', 'TR4/SP3', '1500', 'RPM', '1402', 'm³/h', '246', 'dBA']",komplett.no/img/p/800/945697.jpg,komplett.no/product/945697/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/noctua-nh-u14s-tr4-sp3-cpu-kjoeler?productList=notSet&position=239,komplett,vannkjoeling
239,Be Quiet Pure Wings 2 120mm PWM high-speed Vifte,119.0,,,0,"['1x120mm', '2000rpm', '100%', '36.9', 'dB']",komplett.no/img/p/800/1200209.jpg,komplett.no/product/1200209/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/be-quiet-pure-wings-2-120mm-pwm-high-speed-vifte?productList=notSet&position=240,komplett,vannkjoeling
240,Be Quiet Silent Wings 3 140mm PWM high-speed Vifte,269.0,,,0,"['1x140mm', '1600', 'rpm', '100%', '28.1', 'dB']",komplett.no/img/p/800/1200223.jpg,komplett.no/product/1200223/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/be-quiet-silent-wings-3-140mm-pwm-high-speed-vifte?productList=notSet&position=241,komplett,vannkjoeling
241,Noctua NF-F12 iPPC-2000 PWM 120mm Vifte,269.0,,,0,"['120', 'x', '120', 'x', '25', 'mm', '450~2000', 'RPM', '~121.8', 'm³/h', '~29.7', 'dBA', '4-Pin', 'PWM']",komplett.no/img/p/800/816937.jpg,komplett.no/product/816937/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-f12-ippc-2000-pwm-120mm-vifte?productList=notSet&position=242,komplett,vannkjoeling
242,Noctua NF-A4x10 FLX 40mm Vifte,159.0,,,0,"['40', 'x', '40', 'x', '10', 'mm', '3700~4500', 'RPM', '66~82', 'm³/h', '12.9~17.9', 'dBA', '3-Pin']",komplett.no/img/p/800/770799.jpg,komplett.no/product/770799/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a4x10-flx-40mm-vifte?productList=notSet&position=243,komplett,vannkjoeling
243,Noctua NF-S12A PWM 120mm Vifte,229.0,,,0,"['120x', '120', 'x', '25', 'mm', '300~1200', 'RPM', '832~107.5', 'm³/h', '10.7~178', 'dBA', '4-Pin', 'PWM']",komplett.no/img/p/800/779026.jpg,komplett.no/product/779026/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-s12a-pwm-120mm-vifte?productList=notSet&position=244,komplett,vannkjoeling
244,Noctua NF-P12 redux-1700 PWM,169.0,,,0,"['120x120x25mm', '450~1700', 'RPM', '1202', 'm³/h', '251', 'dBA', '4-pin']",komplett.no/img/p/800/1068235.jpg,komplett.no/product/1068235/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-p12-redux-1700-pwm?productList=notSet&position=245,komplett,vannkjoeling
245,Noctua NF-A14 ULN 140mm Vifte,289.0,,,0,"['140', 'x', '140', 'x', '25', 'mm', '650~800', 'RPM', '66.4~79.8', 'm³/h', '9.1~11.9', 'dBA', '3-Pin']",komplett.no/img/p/800/770802.jpg,komplett.no/product/770802/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a14-uln-140mm-vifte?productList=notSet&position=246,komplett,vannkjoeling
246,Noctua NF-F12 iPPC-3000 PWM 120mm Vifte,279.0,,,0,"['120', 'x', '120', 'x', '25', 'mm', '750~3000', 'RPM', '~186.7', 'm³/h', '~43.5', 'dBA', '4-Pin', 'PWM']",komplett.no/img/p/800/816914.jpg,komplett.no/product/816914/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-f12-ippc-3000-pwm-120mm-vifte?productList=notSet&position=247,komplett,vannkjoeling
247,Noctua NF-A14 PWM,279.0,,,0,"['140x140x25mm', '300~1500', 'RPM', '1402', 'm³/h', '246', 'dBA', '4-pin']",komplett.no/img/p/800/1068236.jpg,komplett.no/product/1068236/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a14-pwm?productList=notSet&position=248,komplett,vannkjoeling
248,Noctua NT-H2 Kjolepasta,349.0,,,0,"['10g.', 'high-grade', 'thermal', 'compound', 'inc.', '10x', 'cleaning', 'wipes']",komplett.no/img/p/800/1125446.jpg,komplett.no/product/1125446/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/kjoelepasta/noctua-nt-h2-kjoelepasta?productList=notSet&position=249,komplett,vannkjoeling
249,Noctua NF-A14 PWM 140mm Vifte,309.0,,,0,"['140', 'x', '140', 'x', '25', 'mm', '300~1500', 'RPM', '1155~1402', 'm³/h', '192~246', 'dBA', '4-Pin', 'PWM']",komplett.no/img/p/800/781268.jpg,komplett.no/product/781268/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a14-pwm-140mm-vifte?productList=notSet&position=250,komplett,vannkjoeling
250,Noctua NF-A12x25 PWM,319.0,,,0,"['120x120x25mm', '450~2000', 'RPM', '845~1021', 'm³/h', '188~226', 'dBA', '4-pin']",komplett.no/img/p/800/1068239.jpg,komplett.no/product/1068239/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a12x25-pwm?productList=notSet&position=251,komplett,vannkjoeling
251,Noctua NT-H1 Kjolepasta,99.0,,,0,"['3.5', 'gram', 'High-Performance', 'Hybrid']",komplett.no/img/p/800/460665.jpg,komplett.no/product/460665/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/kjoelepasta/noctua-nt-h1-kjoelepasta?productList=notSet&position=252,komplett,vannkjoeling
252,Cooler Master MasterFan SF120M,335.0,,,0,"['120', 'x', '120', 'x', '25', 'mm', '650-2000', 'RPM', '62', 'CFM', '5.5-22', 'dBA', '4-pin']",komplett.no/img/p/800/1146652.jpg,komplett.no/product/1146652/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/cooler-master-masterfan-sf120m?productList=notSet&position=253,komplett,vannkjoeling
253,Fractal Design Dynamic GP-12 120mm Vifte,179.0,,,0,"['120', 'x', '120', 'x', '25', 'mm', '1200', 'RPM', '52.3', 'CFM', '19.4', 'dBA', '3-pin', 'Sort']",komplett.no/img/p/800/1149413.jpg,komplett.no/product/1149413/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/fractal-design-dynamic-gp-12-120mm-vifte?productList=notSet&position=254,komplett,vannkjoeling
254,Noctua NF-A20 FLX 200mm Vifte,349.0,,,0,"['200', 'x', '200', 'x', '30', 'mm', '800RPM', '~146.9', 'm³/h', '~18.1', 'dBA', '3-Pin']",komplett.no/img/p/800/980762.jpg,komplett.no/product/980762/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a20-flx-200mm-vifte?productList=notSet&position=255,komplett,vannkjoeling
255,Cooler Master Hyper 212 LED Rod,689.0,,,0,"['115x/2011/2011-3/2066', 'AM2/AM3', '600~1600', 'RPM', '66', 'CFM', '9~31', 'dBA']",komplett.no/img/p/800/897152.jpg,komplett.no/product/897152/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/cooler-master-hyper-212-led-roed?productList=notSet&position=256,komplett,vannkjoeling
