,name,price_now,price_before,sale,available,stats,image,link,site,category
133,Corsair Gaming Nightsword RGB Mus (sort),899,,,0,"['USB', '18000', 'DPI', '10', 'programmerbare', 'knapper', 'RGB', 'lys', 'optisk', 'gaming', 'mus']",komplett.no/img/p/800/1129459.jpg,komplett.no/product/1129459/gaming/gaming-utstyr/gaming-mus/corsair-gaming-nightsword-rgb-mus-sort?productList=notSet&position=134,komplett,gaming_mus
134,Razer Basilisk V2 Gaming Mus,592,,,0,"['USB', '11', 'programmerbare', 'knapper', '20000', 'DPI', 'Focus+20k', 'optisk', 'sensor']",komplett.no/img/p/800/1151426.jpg,komplett.no/product/1151426/gaming/gaming-utstyr/gaming-mus/razer-basilisk-v2-gaming-mus?productList=notSet&position=135,komplett,gaming_mus
135,Razer Atheris Traadlos Mus (sort),559,,,0,"['USB', '7200', 'DPI', '5', 'programmerbare', 'knapper', 'høyre-venstrehendt', 'kontor', '/', 'gaming', 'mus']",komplett.no/img/p/800/952775.jpg,komplett.no/product/952775/gaming/gaming-utstyr/gaming-mus/razer-atheris-traadloes-mus-sort?productList=notSet&position=136,komplett,gaming_mus
136,Razer Naga Pro Traadlos Gaming Mus (sort),1399,,,0,"['Bluetooth', '20000', 'DPI', 'Razer™', 'HyperSpeed', '19+1', 'programmerbare', 'knapper', 'optisk']",komplett.no/img/p/800/1169071.jpg,komplett.no/product/1169071/gaming/gaming-utstyr/gaming-mus/razer-naga-pro-traadloes-gaming-mus-sort?productList=notSet&position=137,komplett,gaming_mus
137,Razer Viper Ultimate Traadlos Gaming Mus (quartz),1095,,,0,"['20000', 'DPI', '2.4GHz', '8', 'programmerbare', 'knapper', '74g', '5G', 'optisk', 'sensor', '70t', 'batteri']",komplett.no/img/p/800/1171917.jpg,komplett.no/product/1171917/gaming/gaming-utstyr/gaming-mus/razer-viper-ultimate-traadloes-gaming-mus-quartz?productList=notSet&position=138,komplett,gaming_mus
138,Corsair Gaming Scimitar Elite RGB Gaming Mus (sort),839,,,0,"['USB', '18000', 'DPI', '17', 'programmerbare', 'knapper', 'PMW3391', 'optisk', 'sensor', 'Key', 'Slider']",komplett.no/img/p/800/1151654.jpg,komplett.no/product/1151654/gaming/gaming-utstyr/gaming-mus/corsair-gaming-scimitar-elite-rgb-gaming-mus-sort?productList=notSet&position=139,komplett,gaming_mus
139,Razer Basilisk X Hyperspeed Traadlos Gaming Mus (sort),489,,,0,"['USB', '16000DPI', '2.4GHz', '6', 'programmerbare', 'knapper', '5G', 'optisk', 'sensor']",komplett.no/img/p/800/1146949.jpg,komplett.no/product/1146949/gaming/gaming-utstyr/gaming-mus/razer-basilisk-x-hyperspeed-traadloes-gaming-mus-sort?productList=notSet&position=140,komplett,gaming_mus
140,Corsair Gaming Harpoon RGB PRO Mus (sort),239,,,0,"['USB', '12000', 'DPI', '6', 'programmerbare', 'knapper', 'RGB', 'belysning', 'PMW3327', 'optisk', 'senso']",komplett.no/img/p/800/1130465.jpg,komplett.no/product/1130465/gaming/gaming-utstyr/gaming-mus/corsair-gaming-harpoon-rgb-pro-mus-sort?productList=notSet&position=141,komplett,gaming_mus
141,Corsair Gaming Harpoon RGB Traadlos Mus (sort),649,,,0,"['USB', '10000', 'DPI', '6', 'programmebare', 'knapper', 'RGB', 'lys', 'slipstream', 'optisk', 'gaming', 'mus']",komplett.no/img/p/800/1119144.jpg,komplett.no/product/1119144/gaming/gaming-utstyr/gaming-mus/corsair-gaming-harpoon-rgb-traadloes-mus-sort?productList=notSet&position=142,komplett,gaming_mus
142,Glorious Model O Minus Gaming Mus (matt hvit),599,,,0,"['USB', '12000', 'DPI', '6', 'programmerbare', 'knapper', 'RGB', '3360', 'sensor', 'small']",komplett.no/img/p/800/1136155.jpg,komplett.no/product/1136155/gaming/gaming-utstyr/gaming-mus/glorious-model-o-minus-gaming-mus-matt-hvit?productList=notSet&position=143,komplett,gaming_mus
